timestamp,lat,lng,accuracy_m,gap_s,delayed,battery_percent
2026-09-22 19:18:44.335,35.8926213,139.7309601,200.778,4.9,false,92
2026-09-22 19:18:49.422,35.8925129,139.7310306,3.823,5.1,false,92
2026-09-22 19:18:54.422,35.8925138,139.7310346,3.903,5.0,false,92
2026-09-22 19:18:59.434,35.8925135,139.7310362,3.915,5.0,false,92
2026-09-22 19:19:04.261,35.8925135,139.7310362,196.654,4.8,false,92
2026-09-22 19:19:09.401,35.8925127,139.7310373,4.029,5.1,false,92
2026-09-22 19:19:14.404,35.8925126,139.7310373,3.975,5.0,false,92
2026-09-22 19:19:19.432,35.8925128,139.7310373,3.792,5.0,false,92
2026-09-22 19:19:24.246,35.8925128,139.7310373,198.728,4.8,false,92
2026-09-22 19:19:29.421,35.8925119,139.7310389,3.849,5.2,false,92
2026-09-22 19:19:34.420,35.8925119,139.7310398,3.882,5.0,false,92
2026-09-22 19:19:39.432,35.8925115,139.7310406,3.822,5.0,false,92
2026-09-22 19:19:44.283,35.8925115,139.7310406,198.822,4.9,false,92
2026-09-22 19:19:49.413,35.8924923,139.7310558,3.869,5.1,false,92
2026-09-22 19:19:54.402,35.8924459,139.7310937,3.856,5.0,false,92
2026-09-22 19:19:59.423,35.8924446,139.7310869,3.813,5.0,false,91
2026-09-22 19:20:04.062,35.8924446,139.7310869,188.957,4.6,false,91
2026-09-22 19:20:09.428,35.8924447,139.7310849,3.826,5.4,false,91
2026-09-22 19:20:14.423,35.8923822,139.7311229,26.264,5.0,false,91
2026-09-22 19:20:19.409,35.8922209,139.7312641,3.839,5.0,false,91
2026-09-22 19:20:24.426,35.892036,139.7314034,3.821,5.0,false,91
2026-09-22 19:20:29.433,35.8918672,139.7315199,3.911,5.0,false,91
2026-09-22 19:20:34.443,35.8917458,139.7316162,3.926,5.0,false,91
2026-09-22 19:20:39.454,35.8916886,139.7316613,3.803,5.0,false,91
2026-09-22 19:20:44.435,35.8916755,139.7316605,3.877,5.0,false,91
2026-09-22 19:20:49.436,35.8915373,139.7317856,4.197,5.0,false,91
2026-09-22 19:20:54.428,35.8914115,139.7319314,4.053,5.0,false,91
2026-09-22 19:20:59.411,35.8914101,139.7319953,3.859,5.0,false,91
2026-09-22 19:21:04.428,35.8914121,139.7319801,3.821,5.0,false,91
2026-09-22 19:21:09.472,35.8914121,139.7319802,21.192,5.0,false,91
2026-09-22 19:21:14.396,35.8914101,139.7319798,3.868,4.9,false,91
2026-09-22 19:21:19.422,35.8914148,139.7319788,24.824,5.0,false,91
2026-09-22 19:21:24.432,35.8914316,139.7320555,3.814,5.0,false,91
2026-09-22 19:21:29.450,35.8914655,139.7321432,3.73,5.0,false,91
2026-09-22 19:21:34.425,35.8915293,139.7323382,3.921,5.0,false,91
2026-09-22 19:21:39.449,35.8913246,139.7325476,4.221,5.0,false,91
2026-09-22 19:21:44.484,35.8909265,139.7328496,4.137,5.0,false,91
2026-09-22 19:21:49.444,35.8905072,139.7331647,4.381,5.0,false,91
2026-09-22 19:21:54.422,35.8901468,139.7334774,4.306,5.0,false,91
2026-09-22 19:21:59.413,35.8898961,139.7337188,4.36,5.0,false,91
2026-09-22 19:22:04.479,35.8897838,139.7338448,4.295,5.1,false,91
2026-09-22 19:22:09.430,35.8896173,139.7340178,4.336,5.0,false,91
2026-09-22 19:22:14.402,35.8893717,139.7342916,21.677,5.0,false,91
2026-09-22 19:22:19.426,35.889282,139.7343948,4.15,5.0,false,91
2026-09-22 19:22:24.440,35.8892903,139.7343831,3.51,5.0,false,91
2026-09-22 19:22:29.441,35.8892984,139.7343679,3.075,5.0,false,91
2026-09-22 19:22:34.453,35.8892988,139.7343678,2.953,5.0,false,91
2026-09-22 19:22:39.436,35.8892992,139.7343682,2.952,5.0,false,91
2026-09-22 19:22:44.308,35.8892992,139.7343682,198.966,4.9,false,91
2026-09-22 19:22:49.420,35.889299,139.7343691,3.007,5.1,false,91
2026-09-22 19:22:54.435,35.8892989,139.7343694,2.946,5.0,false,91
2026-09-22 19:23:03.824,35.8893698,139.7344146,22.353,9.4,true,91
2026-09-22 19:23:10.339,35.8892704,139.7344414,19.545,6.5,false,91
2026-09-22 19:23:16.735,35.8892991,139.7343752,176.846,6.4,false,91
2026-09-22 19:23:22.434,35.8892961,139.734376,2.988,5.7,false,91
2026-09-22 19:23:27.428,35.8892159,139.7344861,15.706,5.0,false,91
2026-09-22 19:23:32.431,35.8889505,139.7348242,4.133,5.0,false,91
2026-09-22 19:23:37.424,35.8885814,139.7352684,4.272,5.0,false,91
2026-09-22 19:23:42.408,35.8881215,139.7358178,4.259,5.0,false,91
2026-09-22 19:23:47.450,35.8875721,139.7364926,4.225,5.0,false,91
2026-09-22 19:23:52.424,35.8870438,139.7371411,4.15,5.0,false,91
2026-09-22 19:23:57.418,35.8865382,139.7377637,4.187,5.0,false,91
2026-09-22 19:24:02.411,35.8860809,139.7383176,4.223,5.0,false,91
2026-09-22 19:24:07.439,35.8856909,139.7387896,4.227,5.0,false,91
2026-09-22 19:24:12.434,35.8853568,139.7392085,4.18,5.0,false,91
2026-09-22 19:24:17.450,35.8852099,139.7393826,4.137,5.0,false,91
2026-09-22 19:24:24.846,35.8852108,139.7393846,299.158,7.4,true,91
2026-09-22 19:24:31.282,35.8851594,139.7396903,31.532,6.4,false,91
2026-09-22 19:24:37.747,35.8852164,139.7393871,176.084,6.5,false,91
2026-09-22 19:24:43.432,35.8852164,139.7393872,2.86,5.7,false,91
2026-09-22 19:24:48.466,35.8852165,139.7393873,13.748,5.0,false,91
2026-09-22 19:24:53.453,35.8852149,139.7393726,2.881,5.0,false,91
2026-09-22 19:24:58.430,35.8852174,139.7393628,2.83,5.0,false,91
2026-09-22 19:25:03.427,35.8852167,139.7393592,2.935,5.0,false,91
2026-09-22 19:25:08.444,35.8852133,139.739356,8.962,5.0,false,91
2026-09-22 19:25:13.417,35.8852101,139.7393573,2.811,5.0,false,91
2026-09-22 19:25:18.444,35.8852047,139.7393576,2.798,5.0,false,91
2026-09-22 19:25:23.318,35.8852047,139.7393576,198.06,4.9,false,91
2026-09-22 19:25:28.419,35.8851937,139.7393574,2.904,5.1,false,91
2026-09-22 19:25:33.462,35.8851944,139.7393591,2.881,5.0,false,91
2026-09-22 19:25:38.443,35.8851944,139.7393591,2.899,5.0,false,91
2026-09-22 19:25:42.968,35.8851944,139.7393591,184.585,4.5,false,91
2026-09-22 19:25:48.421,35.8850539,139.7395497,4.018,5.5,false,91
2026-09-22 19:25:53.431,35.8847413,139.7399036,24.753,5.0,false,91
2026-09-22 19:25:58.415,35.8843211,139.7403481,4.26,5.0,false,91
2026-09-22 19:26:03.440,35.8838792,139.7407824,4.454,5.0,false,91
2026-09-22 19:26:08.425,35.883481,139.7411449,4.355,5.0,false,91
2026-09-22 19:26:13.421,35.8832245,139.7413557,4.409,5.0,false,91
2026-09-22 19:26:18.463,35.8831873,139.7413851,4.262,5.0,false,91
2026-09-22 19:26:23.452,35.8831915,139.7413837,16.14,5.0,false,91
2026-09-22 19:26:32.594,35.883162,139.7413566,16.653,9.1,true,91
2026-09-22 19:26:39.159,35.883108,139.7414277,16.044,6.6,false,91
2026-09-22 19:26:45.702,35.883041,139.7415023,178.239,6.5,false,91
2026-09-22 19:26:51.426,35.8823353,139.7420598,4.284,5.7,false,91
2026-09-22 19:26:56.435,35.8819713,139.7423431,4.248,5.0,false,91
2026-09-22 19:27:01.436,35.8815746,139.7426669,4.315,5.0,false,91
2026-09-22 19:27:06.424,35.8811837,139.7429906,4.182,5.0,false,91
2026-09-22 19:27:11.418,35.8808275,139.7432793,4.183,5.0,false,91
2026-09-22 19:27:16.438,35.8804328,139.7436001,4.174,5.0,false,91
2026-09-22 19:27:21.432,35.879997,139.7439514,4.224,5.0,false,91
2026-09-22 19:27:26.431,35.8796509,139.7442218,4.325,5.0,false,91
2026-09-22 19:27:31.437,35.8794351,139.7443963,4.143,5.0,false,91
2026-09-22 19:27:36.447,35.8790845,139.7446784,4.068,5.0,false,91
2026-09-22 19:27:41.440,35.8786409,139.7450339,4.148,5.0,false,91
2026-09-22 19:27:46.424,35.8781944,139.7454019,4.223,5.0,false,91
2026-09-22 19:27:51.424,35.8778359,139.7456885,4.532,5.0,false,91
2026-09-22 19:27:56.422,35.8776231,139.7458143,4.503,5.0,false,91
2026-09-22 19:28:01.481,35.8773947,139.7459935,4.382,5.1,false,91
2026-09-22 19:28:06.447,35.8773084,139.7460177,17.338,5.0,false,91
2026-09-22 19:28:11.460,35.8772438,139.7458783,4.953,5.0,false,91
2026-09-22 19:28:16.449,35.8770316,139.7454827,5.295,5.0,false,91
2026-09-22 19:28:21.428,35.8768149,139.745106,4.892,5.0,false,91
2026-09-22 19:28:26.426,35.8765876,139.7446943,4.592,5.0,false,91
2026-09-22 19:28:31.423,35.8763894,139.7443445,4.535,5.0,false,91
2026-09-22 19:28:36.437,35.8762714,139.7440545,4.616,5.0,false,91
2026-09-22 19:28:41.408,35.8763761,139.7438339,4.444,5.0,false,91
2026-09-22 19:28:46.436,35.8766786,139.7435539,4.391,5.0,false,91
2026-09-22 19:28:51.438,35.8769476,139.7432761,4.348,5.0,false,91
2026-09-22 19:28:56.457,35.8770624,139.7431368,4.572,5.0,false,91
2026-09-22 19:29:01.459,35.8769531,139.7429356,23.252,5.0,false,91
2026-09-22 19:29:06.442,35.8767712,139.742561,4.949,5.0,false,91
2026-09-22 19:29:11.444,35.8765951,139.7421485,4.977,5.0,false,91
2026-09-22 19:29:16.434,35.8764651,139.7418584,5.05,5.0,false,91
2026-09-22 19:29:21.442,35.8764284,139.7417663,4.91,5.0,false,91
2026-09-22 19:29:26.425,35.8764248,139.741758,4.027,5.0,false,91
2026-09-22 19:29:31.435,35.876375,139.7416381,4.336,5.0,false,91
2026-09-22 19:29:36.455,35.8763584,139.7413722,21.848,5.0,false,91
2026-09-22 19:29:41.422,35.876342,139.741166,4.934,5.0,false,91
2026-09-22 19:29:46.462,35.8763403,139.7411327,4.597,5.0,false,91
2026-09-22 19:29:51.478,35.8764847,139.7410078,5.197,5.0,false,91
2026-09-22 19:29:56.424,35.8767742,139.7408326,5.361,4.9,false,91
2026-09-22 19:30:01.428,35.8770998,139.7405928,4.602,5.0,false,91
2026-09-22 19:30:06.434,35.877426,139.7403734,4.563,5.0,false,91
2026-09-22 19:30:11.430,35.8777657,139.7401309,4.748,5.0,false,91
2026-09-22 19:30:16.445,35.8778895,139.7400983,4.686,5.0,false,91
2026-09-22 19:30:21.448,35.8779921,139.7403386,4.941,5.0,false,91
2026-09-22 19:30:26.416,35.878088,139.7405837,4.884,5.0,false,91
2026-09-22 19:30:31.457,35.8781412,139.7407024,4.687,5.0,false,91
2026-09-22 19:30:36.470,35.8781351,139.740719,15.921,5.0,false,91
2026-09-22 19:30:41.432,35.8781276,139.7407159,3.332,5.0,false,91
2026-09-22 19:30:46.459,35.8781151,139.7407205,3.142,5.0,false,91
2026-09-22 19:30:51.457,35.8781127,139.7407224,3.194,5.0,false,91
2026-09-22 19:30:56.419,35.8781174,139.7407184,3.188,5.0,false,91
2026-09-22 19:31:01.442,35.8781112,139.7407225,5.533,5.0,false,91
2026-09-22 19:31:06.458,35.8780852,139.7407397,3.21,5.0,false,91
2026-09-22 19:31:11.442,35.8781082,139.7407242,3.675,5.0,false,91
2026-09-22 19:31:16.368,35.8781082,139.7407242,205.173,4.9,false,91
2026-09-22 19:31:21.416,35.878113,139.7407207,3.476,5.0,false,91
2026-09-22 19:31:26.414,35.8781192,139.7406883,3.207,5.0,false,91
